,cashModel,noCashModel,portfolio,bmSPY,EW
2001-07-31,-0.0008300000000000001,-0.0008300000000000001,,-0.009840636520602852,-0.005612632151679311
2001-08-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.06260567321570587,-0.04856264437489658
2001-09-28,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.08075139204866832,-0.09604108615974533
2001-10-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,0.019067608310715082,0.019956926974041514
2001-11-30,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,0.07670839538971408,0.07385703807946094
2001-12-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,0.008760561274082201,0.01698907041942161
2002-01-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.014595609581341429,-0.012712748468204851
2002-02-28,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.019281035509449373,0.003937509575771079
2002-03-29,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,0.037607296480228085,0.04460471806689011
2002-04-30,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.06063088645645333,-0.04789097498540925
2002-05-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.0073639344262295126,-0.0020720150796826754
2002-06-28,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.07123275002146956,-0.06497763185502999
2002-07-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.07795496251618139,-0.09158484569294713
2002-08-30,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,0.00657234984649091,0.009552809035098251
2002-09-30,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.10868598930153417,-0.09345966242972463
2002-10-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,0.08801932865593631,0.060778876585761615
2002-11-29,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,0.058858393722192925,0.04834773969147277
2002-12-31,-0.0008300000000000001,-0.0008300000000000001,-0.0008300000000000001,-0.05874362820828584,-0.034759225148113124
2003-01-31,-0.01697882089034386,-0.01697882089034386,-0.01697882089034386,-0.026197687879604747,-0.0260988758071226
2003-02-28,-0.020507520524942573,-0.021099162437795117,-0.020507520524942573,-0.015006432491409871,-0.014452533352613385
2003-03-31,0.015500372303346662,0.014270661479040988,0.015500372303346662,0.009713071727934786,0.010423283205974543
2003-04-30,0.01718921817657611,0.10669326598209868,0.01718921817657611,0.08236864080690309,0.06744236315082305
2003-05-30,0.09118159381895673,0.09118159381895673,0.09118159381895673,0.05268253572049897,0.05283766510981613
2003-06-30,0.008988731117824608,-0.0008300000000000001,-0.0008300000000000001,0.012761187595205836,0.011437656407289831
2003-07-31,-0.010415013926617945,-0.011885764401886623,-0.011885764401886623,0.017630615546158742,0.007976681651293283
2003-08-29,0.041130791142698,0.05058029341885187,0.05058029341885187,0.01950039391214009,0.021627685864870416
2003-09-30,-0.010404263445566466,-0.011858520221176757,-0.011858520221176757,-0.010620255761471629,-0.008233177070010944
2003-10-31,0.026810504061923014,0.026810504061923014,0.026810504061923014,0.056574299992396826,0.04536285587977421
2003-11-28,0.009714958130279729,0.015332111844666691,0.015332111844666691,0.008798785832973666,0.010613905943610724
2003-12-31,0.09728673936733401,0.04738666367018956,0.04738666367018956,0.052442496125338016,0.056497226952137575
2004-01-30,0.027602253415100027,0.021260769294046685,0.021260769294046685,0.018355576915967342,0.01061082015885122
2004-02-27,0.03314136268245008,0.028385726915090163,0.028385726915090163,0.01389821688963111,0.021334007501740103
2004-03-31,-0.0310583007809246,-0.017884942840140642,-0.017884942840140642,-0.015086232619203943,-0.011522891906422429
2004-04-30,-0.013642956445072744,-0.029175695301724192,-0.029175695301724192,-0.01569903418523777,-0.013235243500622228
2004-05-31,0.02165578237985954,0.022143049579900053,0.02165578237985954,0.01372106050439825,0.011489154184044758
2004-06-30,0.02364369568802172,0.025066260692487703,0.025066260692487703,0.019449842118047126,0.02272307269157226
2004-07-30,-0.03246789513232025,-0.023532806561015668,-0.023532806561015668,-0.033100433039676365,-0.0224704164283484
2004-08-31,-0.007188511188241555,-0.015066341682275622,-0.007188511188241555,0.004047410765989357,0.007095747175929789
2004-09-30,0.021218105526575545,0.008287407393897911,0.021218105526575545,0.010829350300338048,0.016926081904902482
2004-10-29,0.01711580621485086,0.01195173457478612,0.01711580621485086,0.01527787894238486,0.013239952179451541
2004-11-30,0.032006344923495966,0.021072485725502573,0.021072485725502573,0.040462738767823365,0.041793527478120665
2004-12-31,0.04510655225931347,0.05025964897431106,0.05025964897431106,0.03402802916688219,0.024379536163976125
2005-01-31,-0.007883449632819322,-0.0020175546362268338,-0.0020175546362268338,-0.02437831680142255,-0.014407718475294684
2005-02-28,0.06075234112988907,0.11852759645710267,0.11852759645710267,0.021045976487742646,0.02959243634512749
2005-03-31,-0.012980903016133308,-0.011682196565864257,-0.011682196565864257,-0.017705828865967832,-0.011946477817662459
2005-04-29,-0.029702089645514882,-0.04630942386831302,-0.04630942386831302,-0.01896768111579949,-0.019826608494036547
2005-05-31,0.039129571095473915,0.04544946497715615,0.039129571095473915,0.031820734128706896,0.025345949613989137
2005-06-30,-0.0065590667553610356,-0.009857035015458423,-0.009857035015458423,0.0014193866903045027,0.005614070477461097
2005-07-29,0.05498979548118633,0.05294894315581658,0.05498979548118633,0.03718788340550927,0.03672369589061737
2005-08-31,-0.023246123750159317,-0.005164687296178065,-0.005164687296178065,-0.009122973797782152,-0.0069512250801432186
2005-09-30,0.01368251770339686,0.028321730077343482,0.028321730077343482,0.008094936984867518,0.01187913707381748
2005-10-31,-0.019252678042845302,-0.012672686302288978,-0.012672686302288978,-0.016670902434935853,-0.021549485801599644
2005-11-30,0.026992931332158486,0.011905106045875876,0.026992931332158486,0.037822381083310486,0.032310272613130984
2005-12-30,0.01133668923887534,0.013047041871929298,0.013047041871929298,0.0003497096350304485,0.006036405341756068
2006-01-31,0.04318436080175173,0.045443190785686816,0.045443190785686816,0.0264785957180842,0.02981028981822906
2006-02-28,-0.00615511635264689,-0.007140001761056981,-0.007140001761056981,0.002714236324325325,-0.0017832973435029653
2006-03-31,0.014136436389344184,0.011286922303005282,0.011286922303005282,0.012448602555591659,0.011480575081912504
2006-04-28,0.029549593763819475,0.03229755102040821,0.03229755102040821,0.013423944535371879,0.014801976994275524
2006-05-31,-0.014700587313696778,-0.01640028867709921,-0.01640028867709921,-0.02877935991252833,-0.020554623835919
2006-06-30,0.0030988718527614058,0.003203554904970316,0.0030988718527614058,0.0013530192469568547,0.0061646673775964
2006-07-31,0.004555117656277348,0.0027222634195018217,0.004555117656277348,0.006173189687627367,0.002837034976245501
2006-08-31,0.03283399769855912,0.03168779810944918,0.03283399769855912,0.023792926704254255,0.01947430770318729
2006-09-29,0.02084198596324523,0.0267784611121864,0.0267784611121864,0.02576824103092989,0.015103996840517187
2006-10-31,0.04648645802856677,0.04894958190962728,0.04894958190962728,0.032583496429774206,0.03353767127496095
2006-11-30,0.044241868436300166,0.04801442296581966,0.04801442296581966,0.019020159289107275,0.02238917637768469
2006-12-29,0.007016806227570224,0.010611270567898214,0.010611270567898214,0.014026689673406478,0.008140822738344777
2007-01-31,0.010553459965408386,0.008826187465978116,0.008826187465978116,0.015122613934212438,0.015941171759643602
2007-02-28,-0.011392972461954195,-0.0040947419472876214,-0.0040947419472876214,-0.0195611912454543,-0.007088180901766872
2007-03-30,0.032558508114833656,0.03420734098877862,0.03420734098877862,0.011186792782358346,0.01587515931507507
2007-04-30,0.03784444317951857,0.04654128568186747,0.04654128568186747,0.04429758376815807,0.03755040947317754
2007-05-31,0.0550400314453512,0.04703698119080734,0.04703698119080734,0.03489323549125612,0.0327489419491914
2007-06-29,-0.011104001976597841,-0.009178859576320223,-0.009178859576320223,-0.01661234360214492,-0.014699161205138369
2007-07-31,-0.043595111760752814,-0.053268051077744884,-0.053268051077744884,-0.03100609430129375,-0.027544455209362384
2007-08-31,0.013976999611453315,0.010644457594521659,0.013976999611453315,0.01498841443230714,0.01286888366895821
2007-09-28,0.032804677905973384,0.032804677905973384,0.032804677905973384,0.037400367872470815,0.037658339188662696
2007-10-31,0.031933057216520004,0.03138721820152274,0.03138721820152274,0.015907147527790544,0.018975662372913368
2007-11-30,-0.0434332558543304,-0.03571396180761355,-0.03571396180761355,-0.04180849703136147,-0.026650008029970373
2007-12-31,-0.012939237316902396,-0.004474073385795282,-0.012939237316902396,-0.00693696874703964,-0.0031286079762539282
2008-01-31,-0.03647904508578245,-0.04550086571627399,-0.03647904508578245,-0.05998100796538075,-0.050180096265855616
2008-02-29,-0.009547449089410343,-0.0015050815251798795,-0.009547449089410343,-0.032483048111075274,-0.016506827069020846
2008-03-31,0.00706265532976348,0.02997409691490435,0.00706265532976348,-0.004319469077178284,-0.003024902749679525
2008-04-30,0.04357356114049521,0.0554680031559301,0.04357356114049521,0.048701889466678194,0.038759905693955515
2008-05-30,0.04277547096435852,0.027454763596270408,0.04277547096435852,0.01295356896622568,0.021717475322479383
2008-06-30,-0.1039523701654002,-0.047840692555138266,-0.1039523701654002,-0.08430471038990306,-0.0634341208982142
2008-07-31,0.02485829845718846,0.0313080584836304,0.02485829845718846,-0.008407704765514556,-0.012960418021720276
